12.51,2.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
16.97,0.16
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
17.55,0.17
